hospital_name,payer_name,code,code_type,description,negotiated_rate,cash_price,setting,gross_charge,charge_min,charge_max,effective_price,source_file,is_outlier,payer_group,payer_canonical
PeaceHealth United General Hospital,Moda Health Plan - Connexus/Synergy,64721,CPT,Carpal tunnel release,1108.75,,outpatient,2217.5,,,1108.75,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Moda Health Plan,Moda Health Plan - Other
PeaceHealth United General Hospital,Moda Health Plan - Connexus/Synergy,64721,CPT,Carpal tunnel release,6535.0,,outpatient,13070.0,,,6535.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Moda Health Plan,Moda Health Plan - Other
PeaceHealth United General Hospital,Moda Health Plan - Connexus/Synergy,19303,CPT,Simple complete mastectomy,5652.5,,outpatient,11305.01,,,5652.5,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Moda Health Plan,Moda Health Plan - Other
PeaceHealth United General Hospital,Moda Health Plan - Connexus/Synergy,43239,CPT,Upper endoscopy (EGD) with biopsy,1011.5,,outpatient,2023.0,,,1011.5,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Moda Health Plan,Moda Health Plan - Other
PeaceHealth United General Hospital,Moda Health Plan - Connexus/Synergy,49505,CPT,Open inguinal hernia repair,3676.67,,outpatient,7353.34,,,3676.67,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Moda Health Plan,Moda Health Plan - Other
PeaceHealth United General Hospital,Moda Health Plan - Connexus/Synergy,64721,CPT,Carpal tunnel release,3535.0,,outpatient,7070.0,,,3535.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Moda Health Plan,Moda Health Plan - Other
PeaceHealth United General Hospital,Moda Health Plan - Connexus/Synergy,19301,CPT,Partial mastectomy (lumpectomy),4855.0,,outpatient,9710.0,,,4855.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Moda Health Plan,Moda Health Plan - Other
PeaceHealth United General Hospital,Moda Health Plan - Connexus/Synergy,19301,CPT,Partial mastectomy (lumpectomy),4735.0,,outpatient,9470.0,,,4735.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Moda Health Plan,Moda Health Plan - Other
PeaceHealth United General Hospital,Moda Health Plan - Connexus/Synergy,29826,CPT,Shoulder bone shaving and ligament repair (arthroscopic),2391.25,,outpatient,4782.5,,,2391.25,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Moda Health Plan,Moda Health Plan - Other
PeaceHealth United General Hospital,Moda Health Plan - Connexus/Synergy,29826,CPT,Shoulder bone shaving and ligament repair (arthroscopic),3291.25,,outpatient,6582.5,,,3291.25,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Moda Health Plan,Moda Health Plan - Other
PeaceHealth United General Hospital,Moda Health Plan - Connexus/Synergy,29827,CPT,Rotator cuff repair (arthroscopic),4782.5,,outpatient,9565.0,,,4782.5,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Moda Health Plan,Moda Health Plan - Other
PeaceHealth United General Hospital,Moda Health Plan - Connexus/Synergy,29827,CPT,Rotator cuff repair (arthroscopic),6582.5,,outpatient,13165.0,,,6582.5,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Moda Health Plan,Moda Health Plan - Other
PeaceHealth United General Hospital,Moda Health Plan - Connexus/Synergy,29881,CPT,Arthroscopy knee meniscectomy,5665.0,,outpatient,11330.0,,,5665.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Moda Health Plan,Moda Health Plan - Other
PeaceHealth United General Hospital,Moda Health Plan - Connexus/Synergy,29881,CPT,Arthroscopy knee meniscectomy,5605.0,,outpatient,11210.0,,,5605.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Moda Health Plan,Moda Health Plan - Other
PeaceHealth United General Hospital,Moda Health Plan - Connexus/Synergy,43239,CPT,Upper endoscopy (EGD) with biopsy,674.34,,outpatient,1348.67,,,674.34,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Moda Health Plan,Moda Health Plan - Other
PeaceHealth United General Hospital,Moda Health Plan - Connexus/Synergy,43239,CPT,Upper endoscopy (EGD) with biopsy,337.16,,outpatient,674.33,,,337.16,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Moda Health Plan,Moda Health Plan - Other
PeaceHealth United General Hospital,Moda Health Plan - Connexus/Synergy,47562,CPT,Laparoscopic cholecystectomy,6250.0,,outpatient,12500.0,,,6250.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Moda Health Plan,Moda Health Plan - Other
PeaceHealth United General Hospital,Moda Health Plan - Connexus/Synergy,49505,CPT,Open inguinal hernia repair,2558.33,,outpatient,5116.66,,,2558.33,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Moda Health Plan,Moda Health Plan - Other
PeaceHealth United General Hospital,Moda Health Plan - Connexus/Synergy,49507,CPT,Open incarcerated inguinal hernia repair,4975.0,,outpatient,9950.0,,,4975.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Moda Health Plan,Moda Health Plan - Other
PeaceHealth United General Hospital,Moda Health Plan - Connexus/Synergy,49650,CPT,Laparoscopic inguinal hernia repair,7675.0,,outpatient,15350.0,,,7675.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Moda Health Plan,Moda Health Plan - Other
PeaceHealth United General Hospital,Moda Health Plan - Connexus/Synergy,49650,CPT,Laparoscopic inguinal hernia repair,8500.0,,outpatient,17000.0,,,8500.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Moda Health Plan,Moda Health Plan - Other
PeaceHealth United General Hospital,Moda Health Plan - Connexus/Synergy,49650,CPT,Laparoscopic inguinal hernia repair,14350.0,,outpatient,28700.0,,,14350.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Moda Health Plan,Moda Health Plan - Other
PeaceHealth United General Hospital,Moda Health Plan - Connexus/Synergy,64721,CPT,Carpal tunnel release,2796.67,,outpatient,5593.34,,,2796.67,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Moda Health Plan,Moda Health Plan - Other
PeaceHealth United General Hospital,Moda Health Plan - Connexus/Synergy,64721,CPT,Carpal tunnel release,1917.5,,outpatient,3835.0,,,1917.5,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Moda Health Plan,Moda Health Plan - Other
PeaceHealth United General Hospital,Molina Healthcare of WA - Managed Medicaid,19303,CPT,Simple complete mastectomy,5807.88,,outpatient,19285.0,,,5807.88,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Molina Healthcare,Molina Healthcare - Medicaid
PeaceHealth United General Hospital,Molina Healthcare of WA - Managed Medicaid,45378,CPT,Colonoscopy diagnostic,673.91,,outpatient,2102.0,,,673.91,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Molina Healthcare,Molina Healthcare - Medicaid
PeaceHealth United General Hospital,Molina Healthcare of WA - Managed Medicaid,45385,CPT,Colonoscopy with polyp removal,438.44,,outpatient,2491.0,,,438.44,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Molina Healthcare,Molina Healthcare - Medicaid
PeaceHealth United General Hospital,Molina Healthcare of WA - Managed Medicaid,64721,CPT,Carpal tunnel release,1551.9,,outpatient,2217.5,,,1551.9,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Molina Healthcare,Molina Healthcare - Medicaid
PeaceHealth United General Hospital,Molina Healthcare of WA - Managed Medicaid,19303,CPT,Simple complete mastectomy,3404.62,,outpatient,11305.01,,,3404.62,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Molina Healthcare,Molina Healthcare - Medicaid
PeaceHealth United General Hospital,Molina Healthcare of WA - Managed Medicaid,43239,CPT,Upper endoscopy (EGD) with biopsy,549.81,,outpatient,2023.0,,,549.81,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Molina Healthcare,Molina Healthcare - Medicaid
PeaceHealth United General Hospital,Molina Healthcare of WA - Managed Medicaid,49505,CPT,Open inguinal hernia repair,2303.8,,outpatient,7353.34,,,2303.8,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Molina Healthcare,Molina Healthcare - Medicaid
PeaceHealth United General Hospital,Molina Healthcare of WA - Managed Medicaid,64721,CPT,Carpal tunnel release,2148.57,,outpatient,7070.0,,,2148.57,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Molina Healthcare,Molina Healthcare - Medicaid
PeaceHealth United General Hospital,Molina Healthcare of WA - Managed Medicaid,19301,CPT,Partial mastectomy (lumpectomy),3315.55,,outpatient,9710.0,,,3315.55,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Molina Healthcare,Molina Healthcare - Medicaid
PeaceHealth United General Hospital,Molina Healthcare of WA - Managed Medicaid,29826,CPT,Shoulder bone shaving and ligament repair (arthroscopic),1440.3,,outpatient,4782.5,,,1440.3,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Molina Healthcare,Molina Healthcare - Medicaid
PeaceHealth United General Hospital,Molina Healthcare of WA - Managed Medicaid,29826,CPT,Shoulder bone shaving and ligament repair (arthroscopic),1982.39,,outpatient,6582.5,,,1982.39,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Molina Healthcare,Molina Healthcare - Medicaid
PeaceHealth United General Hospital,Molina Healthcare of WA - Managed Medicaid,29827,CPT,Rotator cuff repair (arthroscopic),5777.14,,outpatient,9565.0,,,5777.14,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Molina Healthcare,Molina Healthcare - Medicaid
PeaceHealth United General Hospital,Molina Healthcare of WA - Managed Medicaid,29881,CPT,Arthroscopy knee meniscectomy,3412.15,,outpatient,11330.0,,,3412.15,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Molina Healthcare,Molina Healthcare - Medicaid
PeaceHealth United General Hospital,Molina Healthcare of WA - Managed Medicaid,29881,CPT,Arthroscopy knee meniscectomy,3376.01,,outpatient,11210.0,,,3376.01,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Molina Healthcare,Molina Healthcare - Medicaid
PeaceHealth United General Hospital,Molina Healthcare of WA - Managed Medicaid,47562,CPT,Laparoscopic cholecystectomy,3764.51,,outpatient,12500.0,,,3764.51,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Molina Healthcare,Molina Healthcare - Medicaid
PeaceHealth United General Hospital,Molina Healthcare of WA - Managed Medicaid,49507,CPT,Open incarcerated inguinal hernia repair,2996.55,,outpatient,9950.0,,,2996.55,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Molina Healthcare,Molina Healthcare - Medicaid
PeaceHealth United General Hospital,Molina Healthcare of WA - Managed Medicaid,49650,CPT,Laparoscopic inguinal hernia repair,4008.72,,outpatient,15350.0,,,4008.72,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Molina Healthcare,Molina Healthcare - Medicaid
PeaceHealth United General Hospital,Molina Healthcare of WA - Managed Medicaid,49650,CPT,Laparoscopic inguinal hernia repair,5119.73,,outpatient,17000.0,,,5119.73,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Molina Healthcare,Molina Healthcare - Medicaid
PeaceHealth United General Hospital,Molina Healthcare of WA - Managed Medicaid,49650,CPT,Laparoscopic inguinal hernia repair,8643.3,,outpatient,28700.0,,,8643.3,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Molina Healthcare,Molina Healthcare - Medicaid
PeaceHealth United General Hospital,Molina Healthcare of WA - Medicare Advantage,19303,CPT,Simple complete mastectomy,5872.28,,outpatient,19285.0,,,5872.28,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Molina Healthcare,Molina Healthcare - Medicare Advantage
PeaceHealth United General Hospital,Molina Healthcare of WA - Medicare Advantage,45378,CPT,Colonoscopy diagnostic,640.06,,outpatient,2102.0,,,640.06,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Molina Healthcare,Molina Healthcare - Medicare Advantage
PeaceHealth United General Hospital,Molina Healthcare of WA - Medicare Advantage,45385,CPT,Colonoscopy with polyp removal,758.51,,outpatient,2491.0,,,758.51,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Molina Healthcare,Molina Healthcare - Medicare Advantage
PeaceHealth United General Hospital,Molina Healthcare of WA - Medicare Advantage,64721,CPT,Carpal tunnel release,675.23,,outpatient,2217.5,,,675.23,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Molina Healthcare,Molina Healthcare - Medicare Advantage
PeaceHealth United General Hospital,Molina Healthcare of WA - Medicare Advantage,64721,CPT,Carpal tunnel release,3979.82,,outpatient,13070.0,,,3979.82,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Molina Healthcare,Molina Healthcare - Medicare Advantage
PeaceHealth United General Hospital,Molina Healthcare of WA - Medicare Advantage,19303,CPT,Simple complete mastectomy,3442.38,,outpatient,11305.01,,,3442.38,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Molina Healthcare,Molina Healthcare - Medicare Advantage
PeaceHealth United General Hospital,Molina Healthcare of WA - Medicare Advantage,43239,CPT,Upper endoscopy (EGD) with biopsy,616.0,,outpatient,2023.0,,,616.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Molina Healthcare,Molina Healthcare - Medicare Advantage
PeaceHealth United General Hospital,Molina Healthcare of WA - Medicare Advantage,49505,CPT,Open inguinal hernia repair,2239.09,,outpatient,7353.34,,,2239.09,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Molina Healthcare,Molina Healthcare - Medicare Advantage
PeaceHealth United General Hospital,Molina Healthcare of WA - Medicare Advantage,64721,CPT,Carpal tunnel release,2152.82,,outpatient,7070.0,,,2152.82,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Molina Healthcare,Molina Healthcare - Medicare Advantage
PeaceHealth United General Hospital,Molina Healthcare of WA - Medicare Advantage,19301,CPT,Partial mastectomy (lumpectomy),2956.7,,outpatient,9710.0,,,2956.7,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Molina Healthcare,Molina Healthcare - Medicare Advantage
